annee,saison,province,culture,altitude_m,pluviometrie_mm,temperature_moy_C,superficie_ha,utilisation_engrais,acces_irrigation,nb_menages,rendement_t_ha,production_totale_t,bonne_recolte
2021,B,Gitega,Maïs,1739,817.4,21.4,3.69,1,0,127,1.84,6.79,1
2021,B,Gitega,Haricot,1714,640.8,20.4,0.48,1,0,79,0.87,0.42,1
2021,B,Gitega,Manioc,1772,842.6,20.4,4.28,0,0,175,9.0,38.52,1
2021,B,Gitega,Patate douce,1721,886.5,19.7,0.98,0,0,43,5.66,5.55,1
2021,B,Gitega,Sorgho,1769,721.2,18.8,1.65,1,0,74,1.34,2.21,1
2021,B,Gitega,Bananier,1718,749.0,20.3,2.59,1,0,136,8.07,20.9,1
2021,B,Ngozi,Maïs,1678,580.8,21.6,1.3,0,0,177,0.9,1.17,0
2021,B,Ngozi,Haricot,1618,807.4,20.3,4.34,,0,56,0.94,4.08,1
2021,B,Ngozi,Manioc,1618,843.9,20.8,4.0,0,0,47,8.95,35.8,1
2021,B,Ngozi,Patate douce,1693,669.0,18.5,2.25,1,0,49,7.63,17.17,1
2021,B,Ngozi,Sorgho,1624,523.9,19.8,3.36,0,0,133,0.72,2.42,0
2021,B,Ngozi,Bananier,1618,694.0,19.6,2.2,0,0,174,6.11,13.44,1
2021,B,Muyinga,Maïs,1470,612.3,19.5,2.11,0,1,67,1.12,2.36,1
2021,B,Muyinga,Haricot,1469,836.2,20.4,3.66,1,0,77,0.82,3.0,1
2021,B,Muyinga,Manioc,1490,,20.2,2.53,0,1,39,9.61,24.31,1
2021,B,Muyinga,Patate douce,1461,697.2,20.5,1.15,1,0,31,8.67,9.97,1
2021,B,Muyinga,Sorgho,1507,586.2,21.2,1.52,1,0,53,1.27,1.93,1
2021,B,Muyinga,Bananier,1530,784.1,18.7,3.2,0,0,52,6.52,20.86,1
2021,B,Kirundo,Maïs,1428,624.9,21.4,3.52,0,0,107,1.19,4.19,1
2021,B,Kirundo,Haricot,1465,682.9,19.6,4.45,0,1,49,0.7,3.11,1
2021,B,Kirundo,Manioc,1394,912.5,21.3,3.11,0,0,36,6.99,21.74,1
2021,B,Kirundo,Patate douce,1401,962.9,20.9,2.46,0,0,21,6.52,16.04,1
2021,B,Kirundo,Sorgho,1410,,20.7,4.48,1,0,132,1.04,4.66,1
2021,B,Kirundo,Bananier,1381,659.4,21.4,1.9,0,0,24,5.61,10.66,1
2021,B,Kayanza,Maïs,1996,824.1,17.9,3.59,0,0,103,1.32,4.74,1
2021,B,Kayanza,Haricot,2035,637.0,20.2,1.64,0,0,47,0.81,1.33,1
2021,B,Kayanza,Manioc,1997,879.4,19.8,1.3,1,1,18,14.59,18.97,1
2021,B,Kayanza,Patate douce,2008,669.3,18.8,3.09,0,1,50,6.21,19.19,1
2021,B,Kayanza,Sorgho,1961,749.8,19.1,2.12,0,0,35,0.89,1.89,1
2021,B,Kayanza,Bananier,2013,851.9,18.9,1.51,0,0,30,6.06,9.15,1
2021,B,Muramvya,Maïs,1775,733.9,21.7,2.72,1,0,34,1.87,5.09,1
2021,B,Muramvya,Haricot,1825,932.8,19.7,2.99,1,0,103,1.24,3.71,1
2021,B,Muramvya,Manioc,1837,751.7,21.2,0.57,1,0,30,9.59,5.47,1
2021,B,Muramvya,Patate douce,1751,623.9,21.3,1.64,0,0,170,5.05,8.28,1
2021,B,Muramvya,Sorgho,1790,594.8,20.4,2.32,0,0,95,0.76,1.76,0
2021,B,Muramvya,Bananier,1802,705.0,19.1,4.18,0,0,133,6.11,25.54,1
2021,B,Mwaro,Maïs,1994,760.1,18.5,0.4,1,0,176,1.88,0.75,1
2021,B,Mwaro,Haricot,1919,833.7,19.2,0.7,0,0,101,0.78,0.55,1
2021,B,Mwaro,Manioc,1970,747.6,19.9,2.85,0,0,55,6.76,19.27,0
2021,B,Mwaro,Patate douce,1990,771.4,18.7,1.29,0,0,121,5.66,7.3,1
2021,B,Mwaro,Sorgho,1943,654.1,18.6,2.1,1,0,87,1.22,2.56,1
2021,B,Mwaro,Bananier,1960,839.7,20.3,2.05,1,0,74,8.93,18.31,1
2021,B,Bubanza,Maïs,790,740.8,22.4,2.72,1,1,47,2.04,5.55,1
2021,B,Bubanza,Haricot,808,674.8,23.4,2.35,0,1,145,0.89,2.09,1
2021,B,Bubanza,Manioc,771,812.2,23.9,2.83,0,0,130,7.47,21.14,1
2021,B,Bubanza,Patate douce,829,755.1,23.8,2.96,1,0,52,7.37,21.82,1
2021,B,Bubanza,Sorgho,770,612.7,22.8,3.76,0,0,45,0.73,2.74,0
2021,B,Bubanza,Bananier,761,744.3,23.7,3.74,,1,51,9.04,33.81,1
2021,B,Cibitoke,Maïs,803,810.6,23.7,4.12,1,0,167,1.34,5.52,1
2021,B,Cibitoke,Haricot,827,742.9,22.8,0.84,0,1,98,0.79,0.66,1
2021,B,Cibitoke,Manioc,842,697.6,23.3,2.12,1,1,171,12.95,27.45,1
2021,B,Cibitoke,Patate douce,815,689.9,24.5,0.85,1,1,53,8.97,7.62,1
2021,B,Cibitoke,Sorgho,761,718.3,21.3,1.72,0,0,154,0.91,1.57,1
2021,B,Cibitoke,Bananier,761,749.9,23.8,0.78,0,1,76,,,
2021,B,Makamba,Maïs,1132,764.7,21.7,0.48,1,0,54,1.54,0.74,1
2021,B,Makamba,Haricot,1100,708.6,23.7,2.37,0,0,155,0.61,1.45,1
2021,B,Makamba,Manioc,1079,,22.4,3.25,0,0,57,7.32,23.79,1
2021,B,Makamba,Patate douce,1084,758.0,21.5,0.97,1,0,100,7.2,6.98,1
2021,B,Makamba,Sorgho,1133,720.0,22.4,2.83,0,0,118,0.8,2.26,1
2021,B,Makamba,Bananier,1076,770.0,22.7,3.44,0,0,166,6.85,23.56,1
2021,B,Rutana,Maïs,1230,755.8,23.6,3.84,1,1,18,1.79,6.87,1
2021,B,Rutana,Haricot,1242,791.5,20.8,2.83,1,0,158,1.09,3.08,1
2021,B,Rutana,Manioc,1181,769.3,22.2,0.3,1,1,17,15.6,4.68,1
2021,B,Rutana,Patate douce,1170,651.1,22.7,3.01,0,0,110,,,
2021,B,Rutana,Sorgho,1248,779.3,21.9,0.9,0,0,67,0.93,0.84,1
2021,B,Rutana,Bananier,1210,826.0,22.1,3.34,,0,157,6.49,21.68,1
2021,B,Ruyigi,Maïs,1308,725.6,21.2,0.57,,1,142,1.2,0.68,1
2021,B,Ruyigi,Haricot,1384,,22.7,1.48,1,0,83,0.9,1.33,1
2021,B,Ruyigi,Manioc,1330,665.7,20.2,4.48,1,0,126,9.19,41.17,1
2021,B,Ruyigi,Patate douce,1336,677.0,20.8,2.22,0,0,110,6.04,13.41,1
2021,B,Ruyigi,Sorgho,1381,699.9,21.8,1.99,0,0,89,0.88,1.75,1
2021,B,Ruyigi,Bananier,1355,853.8,22.0,0.88,0,0,130,6.55,5.76,1
2021,B,Cankuzo,Maïs,1355,610.2,23.0,4.43,1,0,176,1.37,6.07,1
2021,B,Cankuzo,Haricot,1376,683.8,21.8,3.76,0,0,154,,,
2021,B,Cankuzo,Manioc,1420,706.1,20.9,1.25,0,0,44,7.08,8.85,1
2021,B,Cankuzo,Patate douce,1400,905.3,21.5,2.01,0,0,178,6.53,13.13,1
2021,B,Cankuzo,Sorgho,1446,739.1,21.2,3.63,0,0,51,0.95,3.45,1
2021,B,Cankuzo,Bananier,1376,657.3,21.1,3.72,1,1,45,9.66,35.94,1
2021,B,Bururi,Maïs,1858,749.0,21.8,2.07,0,0,167,1.27,2.63,1
2021,B,Bururi,Haricot,1911,,18.9,3.15,0,0,104,0.73,2.3,1
2021,B,Bururi,Manioc,1899,759.1,18.3,2.08,0,0,140,8.96,18.64,1
2021,B,Bururi,Patate douce,1882,752.0,19.4,3.34,0,0,131,5.52,18.44,1
2021,B,Bururi,Sorgho,1910,840.5,19.8,3.56,0,0,120,1.19,4.24,1
2021,B,Bururi,Bananier,1914,841.8,18.7,2.25,0,0,152,6.59,14.83,1
2022,A,Bujumbura Rural,Maïs,889,820.7,23.0,2.2,0,1,168,1.33,2.93,1
2022,A,Bujumbura Rural,Haricot,862,943.5,23.1,3.43,0,1,111,0.93,3.19,1
2022,A,Bujumbura Rural,Manioc,887,773.3,22.6,3.3,0,0,57,8.98,29.63,1
2022,A,Bujumbura Rural,Patate douce,846,1043.5,23.4,3.28,0,1,154,6.97,22.86,1
2022,A,Bujumbura Rural,Sorgho,871,880.3,22.8,0.67,0,0,144,1.05,0.7,1
2022,A,Bujumbura Rural,Bananier,873,766.7,23.3,3.07,0,0,62,6.33,19.43,1
2022,A,Gitega,Maïs,1715,974.3,20.6,3.25,,1,18,2.67,8.68,1
2022,A,Gitega,Haricot,1707,1051.0,20.1,2.32,1,0,137,1.28,2.97,1
2022,A,Gitega,Manioc,1771,772.8,19.0,0.6,0,0,52,8.4,5.04,1
2022,A,Gitega,Patate douce,1721,901.6,19.7,2.93,0,0,119,5.54,16.23,1
2022,A,Gitega,Sorgho,1789,877.5,20.4,3.35,0,0,72,1.07,3.58,1
2022,A,Gitega,Bananier,1772,876.0,20.9,1.31,0,0,34,5.7,7.47,1
2022,A,Ngozi,Maïs,1610,871.8,19.3,3.55,1,0,86,1.66,5.89,1
2022,A,Ngozi,Haricot,1641,980.2,21.9,2.27,0,0,165,0.77,1.75,1
2022,A,Ngozi,Manioc,1684,948.8,20.0,1.72,0,0,151,7.65,13.16,1
2022,A,Ngozi,Patate douce,1636,913.7,20.1,4.19,1,0,63,7.94,33.27,1
2022,A,Ngozi,Sorgho,1666,889.9,19.9,2.81,0,0,171,1.13,3.18,1
2022,A,Ngozi,Bananier,1646,890.6,20.3,1.16,0,0,45,5.65,6.55,1
2022,A,Muyinga,Maïs,1476,785.1,20.4,1.72,0,0,110,1.12,1.93,1
2022,A,Muyinga,Haricot,1468,,21.1,0.82,0,0,115,0.76,0.62,1
2022,A,Muyinga,Manioc,1513,572.7,21.6,2.75,1,0,65,9.6,26.4,1
2022,A,Muyinga,Patate douce,1505,1262.8,20.7,1.06,0,0,28,7.19,7.62,1
2022,A,Muyinga,Sorgho,1518,901.7,22.3,4.19,0,0,160,1.1,4.61,1
2022,A,Muyinga,Bananier,1480,945.4,21.2,2.7,1,0,75,9.92,26.78,1
2022,A,Kirundo,Maïs,1408,1067.8,23.1,1.91,0,1,56,1.72,3.29,1
2022,A,Kirundo,Haricot,1392,1026.4,21.4,1.32,,0,71,0.8,1.06,1
2022,A,Kirundo,Manioc,1435,779.3,20.7,1.92,1,0,35,10.24,19.66,1
2022,A,Kirundo,Patate douce,1476,994.5,20.4,1.44,,0,149,6.84,9.85,1
2022,A,Kirundo,Sorgho,1429,1007.7,20.3,1.87,0,0,111,0.98,1.83,1
2022,A,Kirundo,Bananier,1471,1029.9,21.0,2.82,0,1,159,9.11,25.69,1
2022,A,Kayanza,Maïs,1952,863.0,20.0,1.9,0,0,123,1.52,2.89,1
2022,A,Kayanza,Haricot,2011,999.6,19.6,2.76,0,0,65,0.93,2.57,1
2022,A,Kayanza,Manioc,2047,977.6,20.4,0.97,0,0,79,11.01,10.68,1
2022,A,Kayanza,Patate douce,1985,1082.2,19.7,2.02,1,1,38,10.7,21.61,1
2022,A,Kayanza,Sorgho,2044,1020.0,20.1,4.26,0,0,65,1.11,4.73,1
2022,A,Kayanza,Bananier,2018,922.0,19.9,3.5,,0,62,7.22,25.27,1
2022,A,Muramvya,Maïs,1848,911.6,21.3,2.4,0,0,57,1.51,3.62,1
2022,A,Muramvya,Haricot,1823,962.0,20.1,2.21,0,0,56,0.78,1.72,1
2022,A,Muramvya,Manioc,1798,1004.8,20.5,2.52,0,0,155,8.21,20.69,1
2022,A,Muramvya,Patate douce,1795,908.3,20.3,3.82,0,0,119,5.2,19.86,1
2022,A,Muramvya,Sorgho,1754,,21.2,1.84,1,0,120,1.43,2.63,1
2022,A,Muramvya,Bananier,1777,1007.0,19.0,0.92,0,0,50,7.22,6.64,1
2022,A,Mwaro,Maïs,1902,1155.6,18.6,1.36,0,0,110,1.71,2.33,1
2022,A,Mwaro,Haricot,1981,858.9,20.0,0.52,0,0,125,0.8,0.42,1
2022,A,Mwaro,Manioc,1970,,19.7,3.95,0,0,64,7.43,29.35,1
2022,A,Mwaro,Patate douce,1971,1081.1,19.4,1.22,0,1,118,8.26,10.08,1
2022,A,Mwaro,Sorgho,1941,938.6,19.8,2.47,1,0,139,1.37,3.38,1
2022,A,Mwaro,Bananier,1964,1006.8,21.4,4.22,0,0,127,7.55,31.86,1
2022,A,Bubanza,Maïs,827,937.0,23.1,1.91,0,1,92,1.52,2.9,1
2022,A,Bubanza,Haricot,749,892.3,22.6,4.46,1,0,24,0.94,4.19,1
2022,A,Bubanza,Manioc,789,951.6,23.1,3.12,1,0,102,9.61,29.98,1
2022,A,Bubanza,Patate douce,801,666.0,21.7,3.42,0,1,54,6.16,21.07,1
2022,A,Bubanza,Sorgho,817,861.7,24.3,4.07,1,1,138,1.35,5.49,1
2022,A,Bubanza,Bananier,736,1168.6,24.2,3.93,1,1,72,11.53,45.31,1
2022,A,Cibitoke,Maïs,809,1117.1,22.3,3.23,0,0,160,1.23,3.97,1
2022,A,Cibitoke,Haricot,758,931.0,23.8,0.54,0,0,22,0.47,0.25,0
2022,A,Cibitoke,Manioc,812,991.9,22.7,4.32,0,0,88,8.87,38.32,1
2022,A,Cibitoke,Patate douce,760,1104.6,23.7,3.4,1,0,180,8.59,29.21,1
2022,A,Cibitoke,Sorgho,754,1117.9,25.2,1.84,0,0,161,0.96,1.77,1
2022,A,Cibitoke,Bananier,760,925.7,24.6,3.75,1,1,115,10.42,39.08,1
2022,A,Makamba,Maïs,1087,794.6,21.7,3.79,1,1,170,1.91,7.24,1
2022,A,Makamba,Haricot,1078,847.7,22.3,3.88,0,0,130,0.63,2.44,1
2022,A,Makamba,Manioc,1140,956.3,21.4,4.21,0,0,98,9.1,38.31,1
2022,A,Makamba,Patate douce,1065,1032.6,24.2,0.83,0,0,100,7.89,6.55,1
2022,A,Makamba,Sorgho,1105,671.8,23.3,3.11,0,0,92,0.83,2.58,1
2022,A,Makamba,Bananier,1074,872.2,22.3,3.83,0,0,142,6.48,24.82,1
2022,A,Rutana,Maïs,1191,699.8,22.5,3.43,0,0,160,1.1,3.77,1
2022,A,Rutana,Haricot,1161,851.7,19.8,0.92,0,0,169,0.7,0.64,1
2022,A,Rutana,Manioc,1173,729.5,22.8,2.95,0,0,110,7.54,22.24,1
2022,A,Rutana,Patate douce,1168,956.6,21.5,3.39,0,0,150,6.91,23.42,1
2022,A,Rutana,Sorgho,1205,934.3,20.7,0.47,0,0,89,0.72,0.34,0
2022,A,Rutana,Bananier,1230,862.9,22.2,3.78,0,0,170,6.22,23.51,1
2022,A,Ruyigi,Maïs,1328,820.1,21.8,3.04,1,0,163,1.5,4.56,1
2022,A,Ruyigi,Haricot,1357,1012.1,21.5,0.5,1,0,152,0.97,0.48,1
2022,A,Ruyigi,Manioc,1364,1050.3,20.5,3.52,0,0,28,8.07,28.41,1
2022,A,Ruyigi,Patate douce,1330,919.8,22.3,3.35,1,0,18,7.66,25.66,1
2022,A,Ruyigi,Sorgho,1361,980.8,21.5,3.45,1,0,80,1.02,3.52,1
2022,A,Ruyigi,Bananier,1336,1048.8,21.2,2.6,,0,46,10.18,26.47,1
2022,A,Cankuzo,Maïs,1449,948.2,19.8,1.43,1,0,101,1.81,2.59,1
2022,A,Cankuzo,Haricot,1435,1063.1,20.2,1.8,1,0,63,,,
2022,A,Cankuzo,Manioc,1429,992.8,19.9,0.66,1,0,56,10.91,7.2,1
2022,A,Cankuzo,Patate douce,1394,894.3,22.9,3.63,0,0,118,6.01,21.82,1
2022,A,Cankuzo,Sorgho,1449,763.6,20.5,4.4,0,0,141,0.72,3.17,0
2022,A,Cankuzo,Bananier,1354,870.8,21.4,1.79,0,0,101,6.39,11.44,1
2022,A,Bururi,Maïs,1909,1144.1,20.4,2.8,0,0,49,1.42,3.98,1
2022,A,Bururi,Haricot,1854,968.0,20.1,1.33,0,0,24,0.76,1.01,1
2022,A,Bururi,Manioc,1867,869.8,18.4,4.5,1,0,34,12.34,55.53,1
2022,A,Bururi,Patate douce,1853,924.9,20.5,3.29,0,0,169,6.0,19.74,1
2022,A,Bururi,Sorgho,1883,956.0,19.0,0.82,0,0,35,1.11,0.91,1
2022,A,Bururi,Bananier,1860,1038.9,20.2,2.72,0,0,156,6.15,16.73,1
2022,B,Bujumbura Rural,Maïs,805,634.4,24.8,0.69,1,0,39,1.49,1.03,1
2022,B,Bujumbura Rural,Haricot,846,671.9,22.9,0.97,0,0,100,0.62,0.6,1
2022,B,Bujumbura Rural,Manioc,813,700.0,23.2,1.22,0,1,145,9.59,11.7,1
2022,B,Bujumbura Rural,Patate douce,893,817.8,23.1,2.6,1,1,114,8.95,23.27,1
2022,B,Bujumbura Rural,Sorgho,851,,23.0,2.73,1,0,122,1.1,3.0,1
2022,B,Bujumbura Rural,Bananier,895,852.1,23.0,1.07,0,1,78,8.08,8.65,1
2022,B,Gitega,Maïs,1785,788.5,20.1,1.96,0,0,43,,,
2022,B,Gitega,Haricot,1703,682.5,19.9,0.92,0,0,109,0.84,0.77,1
2022,B,Gitega,Manioc,1777,727.9,21.2,3.9,1,0,63,12.05,47.0,1
2022,B,Gitega,Patate douce,1745,605.7,20.2,2.25,1,0,30,7.07,15.91,1
2022,B,Gitega,Sorgho,1704,788.6,20.0,1.47,0,1,150,1.4,2.06,1
2022,B,Gitega,Bananier,1725,,21.3,1.43,0,0,49,4.59,6.56,0
2022,B,Ngozi,Maïs,1628,871.3,20.5,3.0,1,0,109,1.7,5.1,1
2022,B,Ngozi,Haricot,1695,726.7,20.1,4.32,1,0,79,1.07,4.62,1
2022,B,Ngozi,Manioc,1671,827.5,19.6,4.18,0,0,150,10.88,45.48,1
2022,B,Ngozi,Patate douce,1672,752.2,19.9,1.09,0,0,123,6.27,6.83,1
2022,B,Ngozi,Sorgho,1680,590.4,21.3,2.83,0,1,135,0.99,2.8,1
2022,B,Ngozi,Bananier,1697,599.6,20.4,1.26,0,1,34,7.73,9.74,1
2022,B,Muyinga,Maïs,1455,767.0,21.9,4.48,1,0,155,1.39,6.23,1
2022,B,Muyinga,Haricot,1482,758.8,22.1,0.81,1,0,130,0.86,0.7,1
2022,B,Muyinga,Manioc,1528,874.0,21.9,3.62,0,0,76,9.86,35.69,1
2022,B,Muyinga,Patate douce,1450,779.9,22.0,4.47,0,0,40,5.21,23.29,1
2022,B,Muyinga,Sorgho,1485,893.8,21.1,4.23,,0,57,0.92,3.89,1
2022,B,Muyinga,Bananier,1472,746.5,21.3,0.49,1,0,65,7.65,3.75,1
2022,B,Kirundo,Maïs,1408,717.7,21.2,3.35,0,0,91,1.15,3.85,1
2022,B,Kirundo,Haricot,1428,645.5,22.0,2.54,0,0,42,0.6,1.52,1
2022,B,Kirundo,Manioc,1433,793.4,21.6,3.71,1,0,157,11.91,44.19,1
2022,B,Kirundo,Patate douce,1454,656.1,22.8,0.96,0,0,160,5.02,4.82,1
2022,B,Kirundo,Sorgho,1436,723.3,21.8,1.2,0,0,20,0.83,1.0,1
2022,B,Kirundo,Bananier,1454,817.1,22.1,4.08,1,0,43,9.04,36.88,1
2022,B,Kayanza,Maïs,2041,757.4,18.8,2.48,0,0,47,1.34,3.32,1
2022,B,Kayanza,Haricot,2018,792.9,18.6,2.56,1,0,49,1.04,2.66,1
2022,B,Kayanza,Manioc,1976,871.9,20.5,3.23,1,0,128,13.02,42.05,1
2022,B,Kayanza,Patate douce,1971,828.2,18.4,1.72,1,1,21,7.76,13.35,1
2022,B,Kayanza,Sorgho,2042,848.3,19.3,3.48,0,0,36,1.01,3.51,1
2022,B,Kayanza,Bananier,2032,655.4,18.3,3.44,0,0,105,6.63,22.81,1
2022,B,Muramvya,Maïs,1814,650.6,18.9,1.4,1,0,168,1.62,2.27,1
2022,B,Muramvya,Haricot,1769,642.3,20.7,2.41,0,0,135,0.87,2.1,1
2022,B,Muramvya,Manioc,1826,893.5,20.3,4.02,0,0,37,7.99,32.12,1
2022,B,Muramvya,Patate douce,1780,843.3,18.8,2.45,0,0,27,6.4,15.68,1
2022,B,Muramvya,Sorgho,1798,735.7,19.0,0.47,0,0,76,0.81,0.38,1
2022,B,Muramvya,Bananier,1752,855.4,20.4,4.3,0,0,47,5.19,22.32,1
2022,B,Mwaro,Maïs,1915,807.2,19.2,2.52,0,0,16,1.36,3.43,1
2022,B,Mwaro,Haricot,1960,920.5,17.6,2.47,0,0,150,0.83,2.05,1
2022,B,Mwaro,Manioc,1986,901.0,19.9,2.9,1,0,161,,,
2022,B,Mwaro,Patate douce,1953,640.8,19.5,3.33,0,0,41,4.95,16.48,1
2022,B,Mwaro,Sorgho,1905,792.5,19.1,4.43,0,0,110,1.03,4.56,1
2022,B,Mwaro,Bananier,1986,559.1,18.7,1.09,1,0,20,8.04,8.76,1
2022,B,Bubanza,Maïs,765,788.8,22.7,4.33,0,1,72,1.34,5.8,1
2022,B,Bubanza,Haricot,765,,22.4,2.26,0,1,102,0.92,2.08,1
2022,B,Bubanza,Manioc,767,726.3,25.2,1.18,0,1,149,9.3,10.97,1
2022,B,Bubanza,Patate douce,748,796.8,23.6,3.29,0,0,46,5.19,17.08,1
2022,B,Bubanza,Sorgho,805,838.7,24.0,2.37,1,0,25,1.26,2.99,1
2022,B,Bubanza,Bananier,808,580.0,23.4,4.34,0,1,143,5.85,25.39,1
2022,B,Cibitoke,Maïs,817,724.1,23.2,1.08,0,1,42,1.23,1.33,1
2022,B,Cibitoke,Haricot,751,799.3,23.5,2.28,0,1,87,0.86,1.96,1
2022,B,Cibitoke,Manioc,803,891.3,22.5,3.16,0,0,29,9.6,30.34,1
2022,B,Cibitoke,Patate douce,823,775.6,23.0,1.25,0,0,165,6.25,7.81,1
2022,B,Cibitoke,Sorgho,842,751.9,23.7,2.83,1,1,85,1.27,3.59,1
2022,B,Cibitoke,Bananier,843,803.3,22.9,2.01,0,0,101,6.87,13.81,1
2022,B,Makamba,Maïs,1145,873.1,22.5,0.79,1,0,19,1.85,1.46,1
2022,B,Makamba,Haricot,1096,633.9,21.1,0.67,0,1,54,0.86,0.58,1
2022,B,Makamba,Manioc,1077,773.4,22.7,1.22,0,0,125,7.35,8.97,1
2022,B,Makamba,Patate douce,1104,720.5,22.4,0.9,1,0,82,6.29,5.66,1
2022,B,Makamba,Sorgho,1088,731.5,22.3,2.52,0,0,91,0.81,2.04,1
2022,B,Makamba,Bananier,1102,922.8,22.9,1.87,0,1,109,8.12,15.18,1
2022,B,Rutana,Maïs,1156,410.7,22.0,2.74,1,0,161,1.22,3.34,1
2022,B,Rutana,Haricot,1171,743.1,21.2,2.71,0,0,174,0.7,1.9,1
2022,B,Rutana,Manioc,1187,796.7,21.0,3.49,0,0,131,9.25,32.28,1
2022,B,Rutana,Patate douce,1231,794.1,22.5,1.69,1,1,143,9.21,15.56,1
2022,B,Rutana,Sorgho,1174,928.3,21.6,0.76,0,0,72,0.86,0.65,1
2022,B,Rutana,Bananier,1157,779.3,21.1,4.46,0,0,45,6.75,30.11,1
2022,B,Ruyigi,Maïs,1382,579.9,21.9,1.6,0,0,148,0.89,1.42,0
2022,B,Ruyigi,Haricot,1366,679.5,22.5,3.48,0,0,15,0.74,2.58,1
2022,B,Ruyigi,Manioc,1315,946.8,21.4,2.68,0,1,52,9.64,25.84,1
2022,B,Ruyigi,Patate douce,1311,,21.8,1.89,0,1,70,6.48,12.25,1
2022,B,Ruyigi,Sorgho,1386,835.8,19.9,3.52,0,0,101,1.04,3.66,1
2022,B,Ruyigi,Bananier,1369,714.4,22.1,3.55,0,0,25,6.62,23.5,1
2022,B,Cankuzo,Maïs,1446,739.7,21.3,3.88,0,0,114,1.12,4.35,1
2022,B,Cankuzo,Haricot,1359,747.3,21.9,2.87,0,0,21,0.65,1.87,1
2022,B,Cankuzo,Manioc,1428,712.7,21.0,2.95,1,0,28,9.12,26.9,1
2022,B,Cankuzo,Patate douce,1406,,20.6,0.51,0,0,84,4.96,2.53,1
2022,B,Cankuzo,Sorgho,1386,708.7,21.6,4.26,0,0,120,0.73,3.11,0
2022,B,Cankuzo,Bananier,1412,617.9,21.1,4.18,0,0,159,4.33,18.1,0
2022,B,Bururi,Maïs,1883,987.8,20.0,3.13,1,0,65,2.07,6.48,1
2022,B,Bururi,Haricot,1941,827.1,20.0,4.15,0,0,35,0.8,3.32,1
2022,B,Bururi,Manioc,1871,737.2,19.5,0.99,0,0,123,8.17,8.09,1
2022,B,Bururi,Patate douce,1923,876.6,20.4,1.1,0,0,154,5.86,6.45,1
2022,B,Bururi,Sorgho,1871,813.1,19.2,0.89,0,0,39,0.95,0.85,1
2022,B,Bururi,Bananier,1863,788.8,19.0,4.2,0,0,142,6.7,28.14,1
2023,A,Bujumbura Rural,Maïs,801,976.3,22.3,3.99,0,0,41,1.11,4.43,1
2023,A,Bujumbura Rural,Haricot,843,824.8,23.1,3.37,0,1,124,0.7,2.36,1
2023,A,Bujumbura Rural,Manioc,831,1058.0,22.1,1.04,0,1,22,10.76,11.19,1
2023,A,Bujumbura Rural,Patate douce,889,1027.3,22.0,2.1,0,0,30,5.65,11.87,1
2023,A,Bujumbura Rural,Sorgho,851,676.1,23.0,3.91,1,0,51,1.21,4.73,1
2023,A,Bujumbura Rural,Bananier,820,1007.3,24.0,3.97,0,0,129,6.88,27.31,1
2023,A,Gitega,Maïs,1709,919.4,19.3,3.53,1,0,50,1.89,6.67,1
2023,A,Gitega,Haricot,1765,1045.1,18.9,1.29,0,0,154,0.86,1.11,1
2023,A,Gitega,Manioc,1694,1061.9,19.2,4.3,0,0,153,7.94,34.14,1
2023,A,Gitega,Patate douce,1772,1016.6,21.2,1.72,0,0,176,7.25,12.47,1
2023,A,Gitega,Sorgho,1770,811.1,19.8,3.7,0,0,127,1.25,4.62,1
2023,A,Gitega,Bananier,1751,1085.8,20.6,3.06,1,0,85,10.74,32.86,1
2023,A,Ngozi,Maïs,1692,710.2,18.8,2.38,0,0,53,1.42,3.38,1
2023,A,Ngozi,Haricot,1616,808.1,20.2,2.37,0,0,151,0.91,2.16,1
2023,A,Ngozi,Manioc,1623,843.4,19.3,1.85,0,0,107,8.52,15.76,1
2023,A,Ngozi,Patate douce,1604,810.9,21.1,1.47,0,0,102,5.77,8.48,1
2023,A,Ngozi,Sorgho,1667,807.3,21.1,1.12,0,0,90,1.06,1.19,1
2023,A,Ngozi,Bananier,1634,1014.7,20.9,1.23,0,0,161,5.54,6.81,1
2023,A,Muyinga,Maïs,1460,816.1,19.5,1.08,0,0,138,1.29,1.39,1
2023,A,Muyinga,Haricot,1525,1186.1,21.1,1.74,0,0,41,1.07,1.86,1
2023,A,Muyinga,Manioc,1521,,20.2,0.41,0,0,113,9.93,4.07,1
2023,A,Muyinga,Patate douce,1537,879.0,20.7,0.33,1,0,146,8.5,2.81,1
2023,A,Muyinga,Sorgho,1511,867.0,20.7,1.14,0,0,75,1.06,1.21,1
2023,A,Muyinga,Bananier,1491,957.6,20.9,3.78,1,0,59,9.35,35.34,1
2023,A,Kirundo,Maïs,1440,881.2,19.3,0.71,0,0,96,1.52,1.08,1
2023,A,Kirundo,Haricot,1462,1009.4,21.3,3.53,1,0,60,0.9,3.18,1
2023,A,Kirundo,Manioc,1395,871.2,20.4,2.66,0,0,137,9.54,25.38,1
2023,A,Kirundo,Patate douce,1478,928.7,20.8,0.87,1,0,124,8.5,7.39,1
2023,A,Kirundo,Sorgho,1454,710.1,21.1,2.19,0,0,57,0.91,1.99,1
2023,A,Kirundo,Bananier,1415,1064.1,20.6,2.77,0,0,96,6.86,19.0,1
2023,A,Kayanza,Maïs,2014,1159.1,20.7,4.12,,0,124,1.64,6.76,1
